--------------------
BDMEP - INMET
--------------------
Estação           : GOIANIA - GO (OMM: 83423)
Latitude  (graus) : -16.66
Longitude (graus) : -49.25
Altitude  (metros): 741.48
Estação Operante
Inicio de operação: 11/07/1937
Periodo solicitado dos dados: 01/01/1980 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83423;25/12/1996;1200;2;;21;;;;;;
83423;26/12/1996;0000;;27;;;2.2;23.6;75;0;
83423;26/12/1996;1200;0.6;;20.8;;;;;;
83423;27/12/1996;0000;;29.5;;;4;23.36;85.5;0;
83423;27/12/1996;1200;0;;20.1;;;;;;
83423;28/12/1996;0000;;27.7;;;2.3;23.36;77.25;0.7;
83423;28/12/1996;1200;37.2;;19.1;;;;;;
83423;29/12/1996;0000;;27.6;;;3.7;23.54;79.75;0.366667;
83423;29/12/1996;1200;1;;20.6;;;;;;
83423;30/12/1996;0000;;26.7;;;2.5;22.9;86.75;0;
83423;30/12/1996;1200;0.5;;21.4;;;;;;
83423;31/12/1996;0000;;28;;;1.3;23.28;88.5;0;
83423;31/12/1996;1200;9.8;;20.8;;;;;;
83423;01/01/1997;0000;;28.1;;;1.9;;;0;
83423;01/01/1997;1200;4.8;;21.2;;;;;;
83423;02/01/1997;0000;;25.7;;;;;;1.8;
83423;02/01/1997;1200;;;22.2;;;;;;
83423;03/01/1997;0000;;27;;;;22.96;90.5;1.666667;
83423;03/01/1997;1200;12.2;;20.4;;;;;;
83423;04/01/1997;0000;;22.9;;;0.8;21.4;96;0.5;
83423;04/01/1997;1200;52.8;;20.1;;;;;;
83423;05/01/1997;0000;;29.2;;;0.7;24.28;73.5;1.2;
83423;05/01/1997;1200;26;;20.1;;;;;;
83423;06/01/1997;0000;;27.5;;;3.6;23.52;77.25;1.033333;
83423;06/01/1997;1200;4.4;;19.4;;;;;;
83423;07/01/1997;0000;;30.5;;;2.6;25.32;80;0.933333;
83423;07/01/1997;1200;0.6;;21.7;;;;;;
83423;08/01/1997;0000;;31.4;;;2.7;25.08;70.5;1.633333;
83423;08/01/1997;1200;10.2;;21;;;;;;
83423;09/01/1997;0000;;30.1;;;3.4;24.08;71.5;0;
83423;09/01/1997;1200;0.2;;19.6;;;;;;
83423;10/01/1997;0000;;28.9;;;3.6;22.62;79;1.533333;
83423;10/01/1997;1200;0;;18.6;;;;;;
83423;11/01/1997;0000;;28.3;;;3;23.66;71.75;0.6;
83423;11/01/1997;1200;26.6;;18.9;;;;;;
83423;12/01/1997;0000;;29;;;4.2;23.34;78.25;1.866667;
83423;12/01/1997;1200;2.7;;20.1;;;;;;
83423;13/01/1997;0000;;30.4;;;2.9;23.5;75.75;0.833333;
83423;13/01/1997;1200;20.9;;19.5;;;;;;
83423;14/01/1997;0000;;29;;;4.2;24.02;78.5;1.366667;
83423;14/01/1997;1200;7.4;;20.7;;;;;;
83423;15/01/1997;0000;;34.9;;;3.1;24.82;85.5;0;
83423;15/01/1997;1200;1.2;;21.1;;;;;;
83423;16/01/1997;0000;;29.4;;;3.3;24.54;71.25;0.833333;
