--------------------
BDMEP - INMET
--------------------
Estação           : FORTALEZA - CE (OMM: 82397)
Latitude  (graus) : -3.81
Longitude (graus) : -38.53
Altitude  (metros): 26.45
Estação Operante
Inicio de operação: 27/10/1919
Periodo solicitado dos dados: 01/01/1980 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82397;14/04/1980;0000;;31.4;;8.6;4;;;;
82397;14/04/1980;1200;0;;24.2;;;;;;
82397;15/04/1980;0000;;31.8;;4.5;3.2;26.96;89.75;2.433333;
82397;15/04/1980;1200;0;;23.4;;;;;;
82397;16/04/1980;0000;;31.2;;7.3;4.8;;;;
82397;16/04/1980;1200;16.4;;23.8;;;;;;
82397;17/04/1980;0000;;30.6;;9.2;3.4;;;;
82397;17/04/1980;1200;3.1;;24.2;;;;;;
82397;18/04/1980;0000;;31.4;;9.8;5.6;;;;
82397;18/04/1980;1200;0;;24;;;;;;
82397;19/04/1980;0000;;31.4;;8.4;3.2;;;;
82397;19/04/1980;1200;0.2;;25;;;;;;
82397;20/04/1980;0000;;31;;8.8;4;;;;
82397;20/04/1980;1200;3.6;;24;;;;;;
82397;21/04/1980;0000;;31;;8.5;5;;;;
82397;21/04/1980;1200;0.4;;25;;;;;;
82397;22/04/1980;0000;;31.6;;8.2;5;;;;
82397;22/04/1980;1200;0;;25;;;;;;
82397;23/04/1980;0000;;32;;8;4.2;;;;
82397;23/04/1980;1200;0.2;;25;;;;;;
82397;24/04/1980;0000;;31.4;;4.6;4.4;;;;
82397;24/04/1980;1200;4.2;;25.6;;;;;;
82397;25/04/1980;0000;;31.4;;7.4;3.2;;;;
82397;25/04/1980;1200;0;;23.8;;;;;;
82397;26/04/1980;0000;;31.6;;7.5;5;;;;
82397;26/04/1980;1200;1.4;;25.8;;;;;;
82397;27/04/1980;0000;;32.6;;7.1;4.5;;;;
82397;27/04/1980;1200;0;;25.6;;;;;;
82397;28/04/1980;0000;;31.8;;10;5.3;;;;
82397;28/04/1980;1200;0;;24.5;;;;;;
82397;29/04/1980;0000;;31;;9;4.7;;;;
82397;29/04/1980;1200;1;;24.6;;;;;;
82397;30/04/1980;0000;;31;;4.4;4.1;;;;
82397;30/04/1980;1200;7.1;;25.2;;;;;;
82397;01/05/1980;0000;;30.6;;6.7;4.2;;;;
82397;01/05/1980;1200;0.7;;25.4;;;;;;
82397;02/05/1980;0000;;31.4;;9.6;4;;;;
82397;02/05/1980;1200;0.5;;24.6;;;;;;
82397;03/05/1980;0000;;31.6;;8.2;4;;;;
82397;03/05/1980;1200;0.2;;24.6;;;;;;
82397;04/05/1980;0000;;31.4;;8.3;3;;;;
82397;04/05/1980;1200;1.2;;24.2;;;;;;
82397;05/05/1980;0000;;31.6;;8;3.3;;;;
82397;05/05/1980;1200;0.4;;23.8;;;;;;
82397;06/05/1980;0000;;31.6;;10.1;4.5;;;;
82397;06/05/1980;1200;0;;23.8;;;;;;
82397;07/05/1980;0000;;31.2;;10.4;4.8;;;;
82397;07/05/1980;1200;1.2;;24.6;;;;;;
82397;08/05/1980;0000;;32;;9.2;4.8;;;;
82397;08/05/1980;1200;0;;24.2;;;;;;
82397;09/05/1980;0000;;31.8;;10;5.4;;;;
82397;09/05/1980;1200;0;;24.6;;;;;;
82397;10/05/1980;0000;;32.4;;4.8;5.2;;;;
82397;10/05/1980;1200;0;;25.2;;;;;;
82397;11/05/1980;0000;;32.2;;9.3;5.3;;;;
82397;11/05/1980;1200;1.6;;25.4;;;;;;
82397;12/05/1980;0000;;32.6;;8.2;5.2;;;;
82397;12/05/1980;1200;0;;25.6;;;;;;
82397;13/05/1980;0000;;32;;10.7;6.3;;;;
82397;13/05/1980;1200;0;;24;;;;;;
