--------------------
BDMEP - INMET
--------------------
Estação           : BOA VISTA - RR (OMM: 82024)
Latitude  (graus) : 2.82
Longitude (graus) : -60.66
Altitude  (metros): 83.00
Estação Operante
Inicio de operação: 01/01/1923
Periodo solicitado dos dados: 01/01/1980 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82024;10/01/1998;0000;;33;;1.2;8.5;27.96;67;2;
82024;10/01/1998;1200;0;;22;;;;;;
82024;11/01/1998;0000;;34;;7.9;9.1;29.2;65;1.666667;
82024;11/01/1998;1200;0;;25.2;;;;;;
82024;12/01/1998;0000;;33.8;;3.2;2.3;28.64;76.75;2.333333;
82024;12/01/1998;1200;0;;24.6;;;;;;
82024;13/01/1998;0000;;34.8;;8.3;7.5;30.12;61.75;2;
82024;13/01/1998;1200;0;;24.6;;;;;;
82024;14/01/1998;0000;;34.8;;5.7;10.4;29.64;59.25;2;
82024;14/01/1998;1200;0;;24.6;;;;;;
82024;15/01/1998;0000;;34.6;;9.2;2;29.24;57;2.333333;
82024;15/01/1998;1200;0;;24.6;;;;;;
82024;16/01/1998;0000;;34;;8.2;10.2;28.56;60.5;2.666667;
82024;16/01/1998;1200;0;;24.6;;;;;;
82024;17/01/1998;0000;;35;;8.2;10.4;30.2;56.5;2;
82024;17/01/1998;1200;0;;24;;;;;;
82024;18/01/1998;0000;;33.8;;4.7;10;29.28;57.75;1.666667;
82024;18/01/1998;1200;0;;24;;;;;;
82024;19/01/1998;0000;;34.8;;7.6;8.8;30;54.75;2;
82024;19/01/1998;1200;0;;25.8;;;;;;
82024;20/01/1998;0000;;34.6;;3.9;10.2;30;51.25;3;
82024;20/01/1998;1200;0;;24.8;;;;;;
82024;21/01/1998;0000;;33.2;;3.9;10.5;29.2;61.5;1;
82024;21/01/1998;1200;0;;26;;;;;;
82024;22/01/1998;0000;;35;;3.4;10.2;29.56;60.75;2.333333;
82024;22/01/1998;1200;0;;24.2;;;;;;
82024;23/01/1998;0000;;35.2;;6.6;9.4;29.24;58.25;3;
82024;23/01/1998;1200;0;;22.4;;;;;;
82024;24/01/1998;0000;;34.6;;5;3.7;28.68;52.75;3.333333;
82024;24/01/1998;1200;0;;21.6;;;;;;
82024;25/01/1998;0000;;35;;10.1;10.8;29.4;72.5;3.333333;
82024;25/01/1998;1200;0;;24.6;;;;;;
82024;26/01/1998;0000;;34.2;;7.2;6.8;29.12;66.5;2;
82024;26/01/1998;1200;0;;24.2;;;;;;
82024;27/01/1998;0000;;34.2;;4.7;15.9;28.8;65;2.666667;
82024;27/01/1998;1200;0;;22.4;;;;;;
82024;28/01/1998;0000;;35;;9.8;8.9;28.88;70.25;2;
82024;28/01/1998;1200;0;;22.4;;;;;;
82024;29/01/1998;0000;;37;;8.8;9.2;29.96;70.5;1;
82024;29/01/1998;1200;0;;22.2;;;;;;
82024;30/01/1998;0000;;37;;6.3;8.7;30.52;65;2.333333;
82024;30/01/1998;1200;0;;22.4;;;;;;
82024;31/01/1998;0000;;37;;7.1;9.3;29.4;66;3;
82024;31/01/1998;1200;0;;22.4;;;;;;
82024;01/02/1998;0000;;38.4;;5.3;7.5;30.36;74.5;3.333333;
82024;01/02/1998;1200;4.9;;25.8;;;;;;
82024;02/02/1998;0000;;34.2;;2.2;9.8;30.04;63.75;4;
82024;02/02/1998;1200;0;;26.8;;;;;;
82024;03/02/1998;0000;;33.8;;2;10.2;30.32;58.75;3.666667;
82024;03/02/1998;1200;0;;26.8;;;;;;
82024;04/02/1998;0000;;35.4;;3.1;9;30.8;76.75;2.666667;
82024;04/02/1998;1200;0;;27;;;;;;
82024;05/02/1998;0000;;33.6;;0.8;7.8;29.08;76.25;3;
82024;05/02/1998;1200;0;;26.4;;;;;;
82024;06/02/1998;0000;;35;;1.1;2.4;28.44;79.25;1.666667;
82024;06/02/1998;1200;3.9;;24.6;;;;;;
82024;07/02/1998;0000;;35.6;;1.3;6;30.56;66.25;2;
82024;07/02/1998;1200;0;;25.6;;;;;;
82024;08/02/1998;0000;;38;;7.2;9.8;30.52;62.75;2;
82024;08/02/1998;1200;0;;25.4;;;;;;
82024;09/02/1998;0000;;38;;2.5;6.5;31.72;63.75;2;
82024;09/02/1998;1200;0;;26.2;;;;;;
82024;10/02/1998;0000;;38.4;;6.2;8;31.16;65.5;2.666667;
82024;10/02/1998;1200;0;;26.2;;;;;;
82024;11/02/1998;0000;;37.8;;1.5;8;32.4;60.75;3;
82024;11/02/1998;1200;0.7;;26.8;;;;;;
82024;12/02/1998;0000;;36.8;;4;6.5;31.32;62.75;2.333333;
82024;12/02/1998;1200;0;;27.2;;;;;;
82024;13/02/1998;0000;;36;;3;9.5;30.6;61.25;3;
82024;13/02/1998;1200;0;;27;;;;;;
82024;14/02/1998;0000;;33.4;;3;7.7;29.6;69.5;3.666667;
82024;14/02/1998;1200;0;;26.6;;;;;;
82024;15/02/1998;0000;;35.4;;3.4;5.6;29.84;59.5;2;
82024;15/02/1998;1200;0.5;;25.8;;;;;;
82024;16/02/1998;0000;;36.6;;2.6;6.2;30.84;73;1.5;
82024;16/02/1998;1200;0;;26;;;;;;
82024;17/02/1998;0000;;36;;1.7;11.4;30.68;55;3.666667;
82024;17/02/1998;1200;0;;26.2;;;;;;
