--------------------
BDMEP - INMET
--------------------
Estação           : RIO BRANCO - AC (OMM: 82915)
Latitude  (graus) : -9.96
Longitude (graus) : -67.8
Altitude  (metros): 160.00
Estação Operante
Inicio de operação: 01/01/1929
Periodo solicitado dos dados: 01/01/1980 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82915;06/04/1986;0000;;31.6;;4.2;1;26.28;;1.666667;
82915;06/04/1986;1200;16.2;;22.6;;;;;;
82915;07/04/1986;0000;;28.8;;0;1.4;25.12;;1;
82915;07/04/1986;1200;57;;22.6;;;;;;
82915;08/04/1986;0000;;33.8;;4;0.4;26.12;;0;
82915;08/04/1986;1200;2;;21.2;;;;;;
82915;09/04/1986;0000;;27.8;;0;1.2;24.76;;0;
82915;09/04/1986;1200;12.4;;23;;;;;;
82915;10/04/1986;0000;;31.4;;4.5;0.8;25.84;;1;
82915;10/04/1986;1200;14.4;;22.4;;;;;;
82915;11/04/1986;0000;;34.2;;5.7;0.6;26.64;;0;
82915;11/04/1986;1200;0;;22;;;;;;
82915;12/04/1986;0000;;34;;9.7;1.2;27;;1;
82915;12/04/1986;1200;0;;21.6;;;;;;
82915;13/04/1986;0000;;32.4;;6.2;1.4;26.4;;1;
82915;13/04/1986;1200;0;;22.2;;;;;;
82915;14/04/1986;0000;;29.8;;2.4;0.8;26.24;;1.666667;
82915;14/04/1986;1200;1.4;;23;;;;;;
82915;15/04/1986;0000;;27.4;;0;0.9;22.44;;2.333333;
82915;15/04/1986;1200;0;;20.2;;;;;;
82915;16/04/1986;0000;;25.8;;0;0.4;22.08;;2.666667;
82915;16/04/1986;1200;32.8;;18.4;;;;;;
82915;17/04/1986;0000;;31;;0;0.8;24.04;;0;
82915;17/04/1986;1200;0;;19.8;;;;;;
82915;18/04/1986;0000;;32.4;;5.1;1;25.32;;1;
82915;18/04/1986;1200;0;;19.4;;;;;;
82915;19/04/1986;0000;;31.6;;1.9;1.2;25.2;;1;
82915;19/04/1986;1200;0;;22.4;;;;;;
82915;20/04/1986;0000;;32;;1.2;0.8;25.68;;1.666667;
82915;20/04/1986;1200;7.6;;22;;;;;;
82915;21/04/1986;0000;;33.6;;3.5;1;25.64;;2;
82915;21/04/1986;1200;0;;22.2;;;;;;
82915;22/04/1986;0000;;32.4;;3.4;1;26.6;;1;
82915;22/04/1986;1200;0;;22.4;;;;;;
82915;23/04/1986;0000;;32;;2.5;0.8;25.84;;0.666667;
82915;23/04/1986;1200;0;;22.2;;;;;;
82915;24/04/1986;0000;;32.4;;3.4;0.8;25.56;;1;
82915;24/04/1986;1200;0;;22.4;;;;;;
82915;25/04/1986;0000;;33.8;;5.8;0.6;26.2;;0.333333;
82915;25/04/1986;1200;0;;21.6;;;;;;
82915;26/04/1986;0000;;33;;1.6;1.6;26;;1;
82915;26/04/1986;1200;0;;22.2;;;;;;
82915;27/04/1986;0000;;26.6;;0;2;23.8;;2;
82915;27/04/1986;1200;3.8;;21.4;;;;;;
82915;28/04/1986;0000;;26.6;;0.3;1.8;23.2;;1;
82915;28/04/1986;1200;0;;20.4;;;;;;
82915;29/04/1986;0000;;29.2;;2;3.2;24.72;;0.333333;
82915;29/04/1986;1200;1;;20.8;;;;;;
82915;30/04/1986;0000;;29.6;;0;3.6;24.88;;0.666667;
82915;30/04/1986;1200;0;;21.2;;;;;;
82915;01/05/1986;0000;;31;;3.4;4;25;;1;
82915;01/05/1986;1200;0;;21.8;;;;;;
82915;02/05/1986;0000;;25.8;;0;2.6;23.24;;0;
82915;02/05/1986;1200;21.8;;21.2;;;;;;
82915;03/05/1986;0000;;31.4;;4.6;0.4;26.04;;1;
82915;03/05/1986;1200;44;;21.6;;;;;;
82915;04/05/1986;0000;;28.6;;0;1.6;24.92;;1;
82915;04/05/1986;1200;32.6;;22;;;;;;
82915;05/05/1986;0000;;27.6;;0;2;24.2;;0;
82915;05/05/1986;1200;0.4;;21.8;;;;;;
82915;06/05/1986;0000;;29.8;;0.4;1;25.16;;0;
82915;06/05/1986;1200;0;;21.8;;;;;;
82915;07/05/1986;0000;;32.4;;5.4;1.4;26.04;;1;
82915;07/05/1986;1200;0.4;;22.2;;;;;;
82915;08/05/1986;0000;;32.4;;8.1;1.2;25.92;;0.333333;
82915;08/05/1986;1200;2;;21.8;;;;;;
82915;09/05/1986;0000;;32.6;;4.7;2.4;26.16;;1.666667;
82915;09/05/1986;1200;0;;21.6;;;;;;
82915;10/05/1986;0000;;34;;0;1.2;25.04;;2;
82915;10/05/1986;1200;0;;21.8;;;;;;
82915;11/05/1986;0000;;33.6;;5.6;2.4;26.56;;1;
82915;11/05/1986;1200;36.4;;21.4;;;;;;
82915;12/05/1986;0000;;32.4;;3.8;2.2;25.76;;1;
82915;12/05/1986;1200;0;;21.6;;;;;;
82915;13/05/1986;0000;;33;;9.6;2.2;26;;1;
82915;13/05/1986;1200;0;;21.4;;;;;;
82915;14/05/1986;0000;;33.8;;9.4;3;26.36;;1;
82915;14/05/1986;1200;0;;21.6;;;;;;
82915;15/05/1986;0000;;33.8;;5.6;4.2;26.8;;1.666667;
82915;15/05/1986;1200;0;;22;;;;;;
82915;16/05/1986;0000;;33.6;;3.2;2.4;26.6;;0.666667;
82915;16/05/1986;1200;0;;21.4;;;;;;
82915;17/05/1986;0000;;32;;3.6;2.6;26.44;;1;
82915;17/05/1986;1200;0;;21.6;;;;;;
82915;18/05/1986;0000;;32.6;;6;3;26.28;;2;
82915;18/05/1986;1200;0;;21.6;;;;;;
82915;19/05/1986;0000;;32.4;;6.7;1.8;26.6;;1;
82915;19/05/1986;1200;0;;22;;;;;;
82915;20/05/1986;0000;;33.6;;8.8;1.2;26.44;;0.666667;
82915;20/05/1986;1200;0;;22;;;;;;
82915;21/05/1986;0000;;32.4;;4;3;26.28;;2.666667;
82915;21/05/1986;1200;0;;22.4;;;;;;
82915;22/05/1986;0000;;29.6;;2.1;1;24.64;;0;
